number,name,FIPS,Cancer
2069,"ohio,morgan",39115.0,5.0
2070,"ohio,morrow",39117.0,5.0
2071,"ohio,muskingum",39119.0,4.0
2072,"ohio,noble",39121.0,
2073,"ohio,ottawa",39123.0,3.0
2074,"ohio,paulding",39125.0,
2075,"ohio,perry",39127.0,5.0
2076,"ohio,pickaway",39129.0,4.0
2077,"ohio,pike",39131.0,5.0
2078,"ohio,portage",39133.0,3.0
2079,"ohio,preble",39135.0,
2080,"ohio,putnam",39137.0,
2081,"ohio,richland",39139.0,4.0
2082,"ohio,ross",39141.0,5.0
2083,"ohio,sandusky",39143.0,3.0
2084,"ohio,scioto",39145.0,5.0
2085,"ohio,seneca",39147.0,3.0
2086,"ohio,shelby",39149.0,3.0
2087,"ohio,stark",39151.0,3.0
2088,"ohio,summit",39153.0,3.0
2089,"ohio,trumbull",39155.0,4.0
2090,"ohio,tuscarawas",39157.0,4.0
2091,"ohio,union",39159.0,3.0
2092,"ohio,van wert",39161.0,3.0
2093,"ohio,vinton",39163.0,5.0
2094,"ohio,warren",39165.0,2.0
2095,"ohio,washington",39167.0,3.0
2096,"ohio,wayne",39169.0,3.0
2097,"ohio,williams",39171.0,3.0
2098,"ohio,wood",39173.0,3.0
2099,"ohio,wyandot",39175.0,3.0
2100,"oklahoma,adair",40001.0,5.0
2101,"oklahoma,alfalfa",40003.0,3.0
2102,"oklahoma,atoka",40005.0,2.0
2103,"oklahoma,beaver",40007.0,
2104,"oklahoma,beckham",40009.0,5.0
2105,"oklahoma,blaine",40011.0,3.0
2106,"oklahoma,bryan",40013.0,4.0
2107,"oklahoma,caddo",40015.0,5.0
2108,"oklahoma,canadian",40017.0,3.0
2109,"oklahoma,carter",40019.0,4.0
2110,"oklahoma,cherokee",40021.0,4.0
2111,"oklahoma,choctaw",40023.0,4.0
2112,"oklahoma,cimarron",40025.0,
2113,"oklahoma,cleveland",40027.0,3.0
2114,"oklahoma,coal",40029.0,
2115,"oklahoma,comanche",40031.0,4.0
2116,"oklahoma,cotton",40033.0,
2117,"oklahoma,craig",40035.0,4.0
2118,"oklahoma,creek",40037.0,4.0
2119,"oklahoma,custer",40039.0,3.0
2120,"oklahoma,delaware",40041.0,3.0
2121,"oklahoma,dewey",40043.0,
2122,"oklahoma,ellis",40045.0,
2123,"oklahoma,garfield",40047.0,2.0
2124,"oklahoma,garvin",40049.0,5.0
2125,"oklahoma,grady",40051.0,4.0
2126,"oklahoma,grant",40053.0,
2127,"oklahoma,greer",40055.0,
2128,"oklahoma,harmon",40057.0,
2129,"oklahoma,harper",40059.0,
2130,"oklahoma,haskell",40061.0,3.0
2131,"oklahoma,hughes",40063.0,
2132,"oklahoma,jackson",40065.0,2.0
2133,"oklahoma,jefferson",40067.0,4.0
2134,"oklahoma,johnston",40069.0,2.0
2135,"oklahoma,kay",40071.0,3.0
2136,"oklahoma,kingfisher",40073.0,3.0
2137,"oklahoma,kiowa",40075.0,5.0
2138,"oklahoma,latimer",40077.0,3.0
2139,"oklahoma,le flore",40079.0,5.0
2140,"oklahoma,lincoln",40081.0,3.0
2141,"oklahoma,logan",40083.0,4.0
2142,"oklahoma,love",40085.0,5.0
2143,"oklahoma,mcclain",40087.0,3.0
2144,"oklahoma,mccurtain",40089.0,5.0
2145,"oklahoma,mcintosh",40091.0,4.0
2146,"oklahoma,major",40093.0,3.0
2147,"oklahoma,marshall",40095.0,4.0
2148,"oklahoma,mayes",40097.0,4.0
2149,"oklahoma,murray",40099.0,5.0
2150,"oklahoma,muskogee",40101.0,5.0
2151,"oklahoma,noble",40103.0,
2152,"oklahoma,nowata",40105.0,3.0
2153,"oklahoma,okfuskee",40107.0,3.0
2154,"oklahoma,oklahoma",40109.0,3.0
2155,"oklahoma,okmulgee",40111.0,4.0
2156,"oklahoma,osage",40113.0,4.0
2157,"oklahoma,ottawa",40115.0,4.0
2158,"oklahoma,pawnee",40117.0,3.0
2159,"oklahoma,payne",40119.0,2.0
2160,"oklahoma,pittsburg",40121.0,4.0
2161,"oklahoma,pontotoc",40123.0,4.0
2162,"oklahoma,pottawatomie",40125.0,5.0
2163,"oklahoma,pushmataha",40127.0,2.0
2164,"oklahoma,roger mills",40129.0,
2165,"oklahoma,rogers",40131.0,4.0
2166,"oklahoma,seminole",40133.0,5.0
2167,"oklahoma,sequoyah",40135.0,5.0
2168,"oklahoma,stephens",40137.0,3.0
2169,"oklahoma,texas",40139.0,1.0
2170,"oklahoma,tillman",40141.0,2.0
2171,"oklahoma,tulsa",40143.0,4.0
2172,"oklahoma,wagoner",40145.0,4.0
2173,"oklahoma,washington",40147.0,4.0
2174,"oklahoma,washita",40149.0,1.0
2175,"oklahoma,woods",40151.0,
2176,"oklahoma,woodward",40153.0,1.0
2177,"oregon,baker",41001.0,3.0
2178,"oregon,benton",41003.0,1.0
2179,"oregon,clackamas",41005.0,1.0
2180,"oregon,clatsop",41007.0,3.0
2181,"oregon,columbia",41009.0,3.0
2182,"oregon,coos",41011.0,4.0
2183,"oregon,crook",41013.0,1.0
2184,"oregon,curry",41015.0,2.0
2185,"oregon,deschutes",41017.0,1.0
2186,"oregon,douglas",41019.0,4.0
2187,"oregon,gilliam",41021.0,
2188,"oregon,grant",41023.0,
2189,"oregon,harney",41025.0,
2190,"oregon,hood river",41027.0,
2191,"oregon,jackson",41029.0,2.0
2192,"oregon,jefferson",41031.0,1.0
2193,"oregon,josephine",41033.0,3.0
2194,"oregon,klamath",41035.0,2.0
2195,"oregon,lake",41037.0,
2196,"oregon,lane",41039.0,2.0
2197,"oregon,lincoln",41041.0,3.0
2198,"oregon,linn",41043.0,3.0
2199,"oregon,malheur",41045.0,1.0
2200,"oregon,marion",41047.0,2.0
2201,"oregon,morrow",41049.0,
2202,"oregon,multnomah",41051.0,2.0
2203,"oregon,polk",41053.0,1.0
2204,"oregon,sherman",41055.0,
2205,"oregon,tillamook",41057.0,2.0
2206,"oregon,umatilla",41059.0,3.0
2207,"oregon,union",41061.0,1.0
2208,"oregon,wallowa",41063.0,1.0
2209,"oregon,wasco",41065.0,2.0
2210,"oregon,washington",41067.0,1.0
2211,"oregon,wheeler",41069.0,
2212,"oregon,yamhill",41071.0,2.0
2213,"pennsylvania,adams",42001.0,3.0
2214,"pennsylvania,allegheny",42003.0,3.0
2215,"pennsylvania,armstrong",42005.0,3.0
2216,"pennsylvania,beaver",42007.0,3.0
2217,"pennsylvania,bedford",42009.0,3.0
2218,"pennsylvania,berks",42011.0,3.0
2219,"pennsylvania,blair",42013.0,3.0
2220,"pennsylvania,bradford",42015.0,3.0
2221,"pennsylvania,bucks",42017.0,2.0
2222,"pennsylvania,butler",42019.0,2.0
2223,"pennsylvania,cambria",42021.0,3.0
2224,"pennsylvania,cameron",42023.0,
2225,"pennsylvania,carbon",42025.0,3.0
2226,"pennsylvania,centre",42027.0,1.0
2227,"pennsylvania,chester",42029.0,1.0
2228,"pennsylvania,clarion",42031.0,3.0
2229,"pennsylvania,clearfield",42033.0,3.0
2230,"pennsylvania,clinton",42035.0,3.0
2231,"pennsylvania,columbia",42037.0,3.0
2232,"pennsylvania,crawford",42039.0,3.0
2233,"pennsylvania,cumberland",42041.0,2.0
2234,"pennsylvania,dauphin",42043.0,3.0
2235,"pennsylvania,delaware",42045.0,3.0
2236,"pennsylvania,elk",42047.0,3.0
2237,"pennsylvania,erie",42049.0,3.0
2238,"pennsylvania,fayette",42051.0,4.0
2239,"pennsylvania,forest",42053.0,3.0
2240,"pennsylvania,franklin",42055.0,3.0
2241,"pennsylvania,fulton",42057.0,
2242,"pennsylvania,greene",42059.0,4.0
2243,"pennsylvania,huntingdon",42061.0,2.0
2244,"pennsylvania,indiana",42063.0,3.0
2245,"pennsylvania,jefferson",42065.0,3.0
2246,"pennsylvania,juniata",42067.0,2.0
2247,"pennsylvania,lackawanna",42069.0,3.0
2248,"pennsylvania,lancaster",42071.0,3.0
2249,"pennsylvania,lawrence",42073.0,3.0
2250,"pennsylvania,lebanon",42075.0,3.0
2251,"pennsylvania,lehigh",42077.0,3.0
2252,"pennsylvania,luzerne",42079.0,3.0
2253,"pennsylvania,lycoming",42081.0,3.0
2254,"pennsylvania,mckean",42083.0,3.0
2255,"pennsylvania,mercer",42085.0,3.0
2256,"pennsylvania,mifflin",42087.0,3.0
2257,"pennsylvania,monroe",42089.0,4.0
2258,"pennsylvania,montgomery",42091.0,1.0
2259,"pennsylvania,montour",42093.0,3.0
2260,"pennsylvania,northampton",42095.0,2.0
2261,"pennsylvania,northumberland",42097.0,3.0
2262,"pennsylvania,perry",42099.0,3.0
2263,"pennsylvania,philadelphia",42101.0,4.0
2264,"pennsylvania,pike",42103.0,3.0
2265,"pennsylvania,potter",42105.0,3.0
2266,"pennsylvania,schuylkill",42107.0,3.0
2267,"pennsylvania,snyder",42109.0,3.0
2268,"pennsylvania,somerset",42111.0,3.0
2269,"pennsylvania,sullivan",42113.0,
2270,"pennsylvania,susquehanna",42115.0,3.0
2271,"pennsylvania,tioga",42117.0,3.0
2272,"pennsylvania,union",42119.0,3.0
2273,"pennsylvania,venango",42121.0,4.0
2274,"pennsylvania,warren",42123.0,3.0
2275,"pennsylvania,washington",42125.0,3.0
2276,"pennsylvania,wayne",42127.0,3.0
2277,"pennsylvania,westmoreland",42129.0,3.0
2278,"pennsylvania,wyoming",42131.0,4.0
2279,"pennsylvania,york",42133.0,3.0
2280,"rhode island,bristol",44001.0,2.0
2281,"rhode island,kent",44003.0,3.0
2282,"rhode island,newport",44005.0,2.0
2283,"rhode island,providence",44007.0,3.0
2284,"rhode island,washington",44009.0,2.0
2285,"south carolina,abbeville",45001.0,3.0
2286,"south carolina,aiken",45003.0,3.0
2287,"south carolina,allendale",45005.0,3.0
2288,"south carolina,anderson",45007.0,3.0
2289,"south carolina,bamberg",45009.0,3.0
2290,"south carolina,barnwell",45011.0,3.0
2291,"south carolina,beaufort",45013.0,1.0
2292,"south carolina,berkeley",45015.0,4.0
2293,"south carolina,calhoun",45017.0,3.0
2294,"south carolina,charleston",45019.0,3.0
2295,"south carolina,cherokee",45021.0,4.0
2296,"south carolina,chester",45023.0,4.0
2297,"south carolina,chesterfield",45025.0,4.0
2298,"south carolina,clarendon",45027.0,5.0
2299,"south carolina,colleton",45029.0,5.0
2300,"south carolina,darlington",45031.0,4.0
2301,"south carolina,dillon",45033.0,3.0
2302,"south carolina,dorchester",45035.0,3.0
2303,"south carolina,edgefield",45037.0,3.0
2304,"south carolina,fairfield",45039.0,3.0
2305,"south carolina,florence",45041.0,3.0
2306,"south carolina,georgetown",45043.0,3.0
2307,"south carolina,greenville",45045.0,3.0
2308,"south carolina,greenwood",45047.0,3.0
2309,"south carolina,hampton",45049.0,3.0
2310,"south carolina,horry",45051.0,4.0
2311,"south carolina,jasper",45053.0,5.0
2312,"south carolina,kershaw",45055.0,4.0
2313,"south carolina,lancaster",45057.0,3.0
2314,"south carolina,laurens",45059.0,4.0
2315,"south carolina,lee",45061.0,3.0
2316,"south carolina,lexington",45063.0,3.0
2317,"south carolina,mccormick",45065.0,3.0
2318,"south carolina,marion",45067.0,3.0
2319,"south carolina,marlboro",45069.0,5.0
2320,"south carolina,newberry",45071.0,4.0
2321,"south carolina,oconee",45073.0,3.0
2322,"south carolina,orangeburg",45075.0,3.0
2323,"south carolina,pickens",45077.0,3.0
2324,"south carolina,richland",45079.0,3.0
2325,"south carolina,saluda",45081.0,3.0
2326,"south carolina,spartanburg",45083.0,3.0
2327,"south carolina,sumter",45085.0,4.0
2328,"south carolina,union",45087.0,5.0
2329,"south carolina,williamsburg",45089.0,3.0
2330,"south carolina,york",45091.0,2.0
2331,"south dakota,aurora",46003.0,
2332,"south dakota,beadle",46005.0,1.0
2333,"south dakota,bennett",46007.0,3.0
2334,"south dakota,bon homme",46009.0,1.0
2335,"south dakota,brookings",46011.0,1.0
2336,"south dakota,brown",46013.0,2.0
2337,"south dakota,brule",46015.0,1.0
2338,"south dakota,buffalo",46017.0,3.0
2339,"south dakota,butte",46019.0,1.0
2340,"south dakota,campbell",46021.0,
2341,"south dakota,charles mix",46023.0,1.0
2342,"south dakota,clark",46025.0,
2343,"south dakota,clay",46027.0,1.0
2344,"south dakota,codington",46029.0,1.0
2345,"south dakota,corson",46031.0,4.0
2346,"south dakota,custer",46033.0,1.0
2347,"south dakota,davison",46035.0,1.0
2348,"south dakota,day",46037.0,
2349,"south dakota,deuel",46039.0,1.0
2350,"south dakota,dewey",46041.0,3.0
2351,"south dakota,douglas",46043.0,
2352,"south dakota,edmunds",46045.0,1.0
2353,"south dakota,fall river",46047.0,
2354,"south dakota,faulk",46049.0,
2355,"south dakota,grant",46051.0,3.0
2356,"south dakota,gregory",46053.0,1.0
2357,"south dakota,haakon",46055.0,
2358,"south dakota,hamlin",46057.0,1.0
2359,"south dakota,hand",46059.0,
2360,"south dakota,hanson",46061.0,
2361,"south dakota,harding",46063.0,
2362,"south dakota,hughes",46065.0,1.0
2363,"south dakota,hutchinson",46067.0,1.0
2364,"south dakota,hyde",46069.0,
2365,"south dakota,jackson",46071.0,1.0
2366,"south dakota,jerauld",46073.0,
2367,"south dakota,jones",46075.0,
2368,"south dakota,kingsbury",46077.0,1.0
2369,"south dakota,lake",46079.0,1.0
2370,"south dakota,lawrence",46081.0,1.0
2371,"south dakota,lincoln",46083.0,1.0
2372,"south dakota,lyman",46085.0,1.0
2373,"south dakota,mccook",46087.0,
2374,"south dakota,mcpherson",46089.0,
2375,"south dakota,marshall",46091.0,1.0
2376,"south dakota,meade",46093.0,1.0
2377,"south dakota,mellette",46095.0,3.0
2378,"south dakota,miner",46097.0,
2379,"south dakota,minnehaha",46099.0,3.0
2380,"south dakota,moody",46101.0,1.0
2381,"south dakota,pennington",46103.0,2.0
2382,"south dakota,perkins",46105.0,
2383,"south dakota,potter",46107.0,
2384,"south dakota,roberts",46109.0,1.0
2385,"south dakota,sanborn",46111.0,
2386,"south dakota,shannon",46113.0,4.0
2387,"south dakota,spink",46115.0,1.0
2388,"south dakota,stanley",46117.0,1.0
2389,"south dakota,sully",46119.0,
2390,"south dakota,todd",46121.0,1.0
2391,"south dakota,tripp",46123.0,
2392,"south dakota,turner",46125.0,1.0
2393,"south dakota,union",46127.0,2.0
2394,"south dakota,walworth",46129.0,1.0
2395,"south dakota,yankton",46135.0,1.0
2396,"south dakota,ziebach",46137.0,
2397,"tennessee,anderson",47001.0,3.0
2398,"tennessee,bedford",47003.0,5.0
2399,"tennessee,benton",47005.0,5.0
2400,"tennessee,bledsoe",47007.0,5.0
2401,"tennessee,blount",47009.0,3.0
2402,"tennessee,bradley",47011.0,4.0
2403,"tennessee,campbell",47013.0,5.0
2404,"tennessee,cannon",47015.0,
2405,"tennessee,carroll",47017.0,5.0
2406,"tennessee,carter",47019.0,4.0
2407,"tennessee,cheatham",47021.0,5.0
2408,"tennessee,chester",47023.0,3.0
2409,"tennessee,claiborne",47025.0,5.0
2410,"tennessee,clay",47027.0,
2411,"tennessee,cocke",47029.0,5.0
2412,"tennessee,coffee",47031.0,5.0
2413,"tennessee,crockett",47033.0,5.0
2414,"tennessee,cumberland",47035.0,3.0
2415,"tennessee,davidson",47037.0,3.0
2416,"tennessee,decatur",47039.0,5.0
2417,"tennessee,de kalb",47041.0,5.0
2418,"tennessee,dickson",47043.0,5.0
2419,"tennessee,dyer",47045.0,5.0
2420,"tennessee,fayette",47047.0,4.0
2421,"tennessee,fentress",47049.0,5.0
2422,"tennessee,franklin",47051.0,5.0
2423,"tennessee,gibson",47053.0,4.0
2424,"tennessee,giles",47055.0,5.0
2425,"tennessee,grainger",47057.0,
2426,"tennessee,greene",47059.0,5.0
2427,"tennessee,grundy",47061.0,5.0
2428,"tennessee,hamblen",47063.0,5.0
2429,"tennessee,hamilton",47065.0,3.0
2430,"tennessee,hancock",47067.0,
2431,"tennessee,hardeman",47069.0,5.0
2432,"tennessee,hardin",47071.0,5.0
2433,"tennessee,hawkins",47073.0,5.0
2434,"tennessee,haywood",47075.0,4.0
2435,"tennessee,henderson",47077.0,5.0
2436,"tennessee,henry",47079.0,5.0
2437,"tennessee,hickman",47081.0,5.0
2438,"tennessee,houston",47083.0,
2439,"tennessee,humphreys",47085.0,
2440,"tennessee,jackson",47087.0,
2441,"tennessee,jefferson",47089.0,5.0
2442,"tennessee,johnson",47091.0,5.0
2443,"tennessee,knox",47093.0,3.0
2444,"tennessee,lake",47095.0,
2445,"tennessee,lauderdale",47097.0,5.0
2446,"tennessee,lawrence",47099.0,5.0
2447,"tennessee,lewis",47101.0,5.0
2448,"tennessee,lincoln",47103.0,5.0
2449,"tennessee,loudon",47105.0,4.0
2450,"tennessee,mcminn",47107.0,5.0
2451,"tennessee,mcnairy",47109.0,5.0
2452,"tennessee,macon",47111.0,5.0
2453,"tennessee,madison",47113.0,3.0
2454,"tennessee,marion",47115.0,5.0
2455,"tennessee,marshall",47117.0,5.0
2456,"tennessee,maury",47119.0,4.0
2457,"tennessee,meigs",47121.0,
2458,"tennessee,monroe",47123.0,5.0
2459,"tennessee,montgomery",47125.0,5.0
2460,"tennessee,moore",47127.0,
2461,"tennessee,morgan",47129.0,
2462,"tennessee,obion",47131.0,5.0
2463,"tennessee,overton",47133.0,5.0
2464,"tennessee,perry",47135.0,
2465,"tennessee,pickett",47137.0,
2466,"tennessee,polk",47139.0,5.0
2467,"tennessee,putnam",47141.0,3.0
2468,"tennessee,rhea",47143.0,5.0
2469,"tennessee,roane",47145.0,3.0
2470,"tennessee,robertson",47147.0,5.0
2471,"tennessee,rutherford",47149.0,3.0
2472,"tennessee,scott",47151.0,5.0
2473,"tennessee,sequatchie",47153.0,5.0
2474,"tennessee,sevier",47155.0,5.0
2475,"tennessee,shelby",47157.0,2.0
2476,"tennessee,smith",47159.0,
2477,"tennessee,stewart",47161.0,
2478,"tennessee,sullivan",47163.0,5.0
2479,"tennessee,sumner",47165.0,3.0
2480,"tennessee,tipton",47167.0,5.0
2481,"tennessee,trousdale",47169.0,
2482,"tennessee,unicoi",47171.0,4.0
2483,"tennessee,union",47173.0,
2484,"tennessee,van buren",47175.0,5.0
2485,"tennessee,warren",47177.0,4.0
2486,"tennessee,washington",47179.0,4.0
2487,"tennessee,wayne",47181.0,5.0
2488,"tennessee,weakley",47183.0,5.0
2489,"tennessee,white",47185.0,5.0
2490,"tennessee,williamson",47187.0,1.0
2491,"tennessee,wilson",47189.0,5.0
2492,"texas,anderson",48001.0,4.0
2493,"texas,andrews",48003.0,
2494,"texas,angelina",48005.0,3.0
2495,"texas,aransas",48007.0,
2496,"texas,archer",48009.0,
2497,"texas,armstrong",48011.0,
2498,"texas,atascosa",48013.0,
2499,"texas,austin",48015.0,3.0
2500,"texas,bailey",48017.0,
2501,"texas,bandera",48019.0,
2502,"texas,bastrop",48021.0,4.0
2503,"texas,baylor",48023.0,
2504,"texas,bee",48025.0,
2505,"texas,bell",48027.0,3.0
2506,"texas,bexar",48029.0,1.0
2507,"texas,blanco",48031.0,
2508,"texas,borden",48033.0,
2509,"texas,bosque",48035.0,
2510,"texas,bowie",48037.0,4.0
2511,"texas,brazoria",48039.0,2.0
2512,"texas,brazos",48041.0,1.0
2513,"texas,brewster",48043.0,
2514,"texas,briscoe",48045.0,
2515,"texas,brooks",48047.0,
2516,"texas,brown",48049.0,2.0
2517,"texas,burleson",48051.0,
2518,"texas,burnet",48053.0,1.0
2519,"texas,caldwell",48055.0,
2520,"texas,calhoun",48057.0,
2521,"texas,callahan",48059.0,
2522,"texas,cameron",48061.0,1.0
2523,"texas,camp",48063.0,
2524,"texas,carson",48065.0,
2525,"texas,cass",48067.0,5.0
2526,"texas,castro",48069.0,
2527,"texas,chambers",48071.0,
2528,"texas,cherokee",48073.0,5.0
2529,"texas,childress",48075.0,
2530,"texas,clay",48077.0,
2531,"texas,cochran",48079.0,
2532,"texas,coke",48081.0,
2533,"texas,coleman",48083.0,
2534,"texas,collin",48085.0,1.0
2535,"texas,collingsworth",48087.0,
2536,"texas,colorado",48089.0,
2537,"texas,comal",48091.0,
2538,"texas,comanche",48093.0,2.0
2539,"texas,concho",48095.0,
2540,"texas,cooke",48097.0,
2541,"texas,coryell",48099.0,2.0
2542,"texas,cottle",48101.0,
2543,"texas,crane",48103.0,
2544,"texas,crockett",48105.0,
2545,"texas,crosby",48107.0,
2546,"texas,culberson",48109.0,
2547,"texas,dallam",48111.0,
2548,"texas,dallas",48113.0,3.0
2549,"texas,dawson",48115.0,
2550,"texas,deaf smith",48117.0,
2551,"texas,delta",48119.0,
2552,"texas,denton",48121.0,1.0
2553,"texas,de witt",48123.0,
2554,"texas,dickens",48125.0,
2555,"texas,dimmit",48127.0,
2556,"texas,donley",48129.0,
2557,"texas,duval",48131.0,
2558,"texas,eastland",48133.0,
2559,"texas,ector",48135.0,3.0
2560,"texas,edwards",48137.0,
2561,"texas,ellis",48139.0,3.0
2562,"texas,el paso",48141.0,1.0
2563,"texas,erath",48143.0,
2564,"texas,falls",48145.0,
2565,"texas,fannin",48147.0,
2566,"texas,fayette",48149.0,
2567,"texas,fisher",48151.0,
2568,"texas,floyd",48153.0,
2569,"texas,foard",48155.0,
2570,"texas,fort bend",48157.0,1.0
2571,"texas,franklin",48159.0,
2572,"texas,freestone",48161.0,
2573,"texas,frio",48163.0,
2574,"texas,gaines",48165.0,
2575,"texas,galveston:main",48167.0,2.0
2576,"texas,galveston:spit",48168.0,
2577,"texas,garza",48169.0,
2578,"texas,gillespie",48171.0,
2579,"texas,glasscock",48173.0,
2580,"texas,goliad",48175.0,
2581,"texas,gonzales",48177.0,
2582,"texas,gray",48179.0,
2583,"texas,grayson",48181.0,3.0
2584,"texas,gregg",48183.0,3.0
2585,"texas,grimes",48185.0,
2586,"texas,guadalupe",48187.0,2.0
2587,"texas,hale",48189.0,2.0
2588,"texas,hall",48191.0,
2589,"texas,hamilton",48193.0,
2590,"texas,hansford",48195.0,
2591,"texas,hardeman",48197.0,
2592,"texas,hardin",48199.0,3.0
2593,"texas,harris",48201.0,1.0
2594,"texas,harrison",48203.0,4.0
2595,"texas,hartley",48205.0,
2596,"texas,haskell",48207.0,
2597,"texas,hays",48209.0,1.0
2598,"texas,hemphill",48211.0,
2599,"texas,henderson",48213.0,4.0
2600,"texas,hidalgo",48215.0,1.0
2601,"texas,hill",48217.0,
2602,"texas,hockley",48219.0,1.0
2603,"texas,hood",48221.0,
2604,"texas,hopkins",48223.0,
2605,"texas,houston",48225.0,
2606,"texas,howard",48227.0,
2607,"texas,hudspeth",48229.0,
2608,"texas,hunt",48231.0,4.0
2609,"texas,hutchinson",48233.0,
2610,"texas,irion",48235.0,
2611,"texas,jack",48237.0,
2612,"texas,jackson",48239.0,
2613,"texas,jasper",48241.0,4.0
2614,"texas,jeff davis",48243.0,
2615,"texas,jefferson",48245.0,4.0
2616,"texas,jim hogg",48247.0,
2617,"texas,jim wells",48249.0,
2618,"texas,johnson",48251.0,3.0
2619,"texas,jones",48253.0,
2620,"texas,karnes",48255.0,
2621,"texas,kaufman",48257.0,4.0
2622,"texas,kendall",48259.0,
2623,"texas,kenedy",48261.0,
2624,"texas,kent",48263.0,
2625,"texas,kerr",48265.0,1.0
2626,"texas,kimble",48267.0,
2627,"texas,king",48269.0,
2628,"texas,kinney",48271.0,
2629,"texas,kleberg",48273.0,
2630,"texas,knox",48275.0,
2631,"texas,lamar",48277.0,5.0
2632,"texas,lamb",48279.0,
2633,"texas,lampasas",48281.0,
2634,"texas,la salle",48283.0,
2635,"texas,lavaca",48285.0,
2636,"texas,lee",48287.0,
2637,"texas,leon",48289.0,4.0
2638,"texas,liberty",48291.0,4.0
2639,"texas,limestone",48293.0,
2640,"texas,lipscomb",48295.0,
2641,"texas,live oak",48297.0,
2642,"texas,llano",48299.0,
2643,"texas,loving",48301.0,
2644,"texas,lubbock",48303.0,1.0
2645,"texas,lynn",48305.0,
2646,"texas,mcculloch",48307.0,
2647,"texas,mclennan",48309.0,2.0
2648,"texas,mcmullen",48311.0,
2649,"texas,madison",48313.0,
2650,"texas,marion",48315.0,
2651,"texas,martin",48317.0,
2652,"texas,mason",48319.0,
2653,"texas,matagorda",48321.0,4.0
2654,"texas,maverick",48323.0,1.0
2655,"texas,medina",48325.0,
2656,"texas,menard",48327.0,
2657,"texas,midland",48329.0,1.0
2658,"texas,milam",48331.0,
2659,"texas,mills",48333.0,
2660,"texas,mitchell",48335.0,
2661,"texas,montague",48337.0,
2662,"texas,montgomery",48339.0,2.0
2663,"texas,moore",48341.0,
2664,"texas,morris",48343.0,
2665,"texas,motley",48345.0,
2666,"texas,nacogdoches",48347.0,4.0
2667,"texas,navarro",48349.0,
2668,"texas,newton",48351.0,
2669,"texas,nolan",48353.0,
2670,"texas,nueces",48355.0,1.0
2671,"texas,ochiltree",48357.0,
2672,"texas,oldham",48359.0,
2673,"texas,orange",48361.0,4.0
2674,"texas,palo pinto",48363.0,
2675,"texas,panola",48365.0,
2676,"texas,parker",48367.0,3.0
2677,"texas,parmer",48369.0,
2678,"texas,pecos",48371.0,
2679,"texas,polk",48373.0,5.0
2680,"texas,potter",48375.0,3.0
2681,"texas,presidio",48377.0,
2682,"texas,rains",48379.0,
2683,"texas,randall",48381.0,2.0
2684,"texas,reagan",48383.0,
2685,"texas,real",48385.0,
2686,"texas,red river",48387.0,
2687,"texas,reeves",48389.0,
2688,"texas,refugio",48391.0,
2689,"texas,roberts",48393.0,
2690,"texas,robertson",48395.0,
2691,"texas,rockwall",48397.0,
2692,"texas,runnels",48399.0,
2693,"texas,rusk",48401.0,3.0
2694,"texas,sabine",48403.0,
2695,"texas,san augustine",48405.0,
2696,"texas,san jacinto",48407.0,
2697,"texas,san patricio",48409.0,3.0
2698,"texas,san saba",48411.0,
2699,"texas,schleicher",48413.0,
2700,"texas,scurry",48415.0,
2701,"texas,shackelford",48417.0,
2702,"texas,shelby",48419.0,4.0
2703,"texas,sherman",48421.0,
2704,"texas,smith",48423.0,3.0
2705,"texas,somervell",48425.0,
2706,"texas,starr",48427.0,
2707,"texas,stephens",48429.0,
2708,"texas,sterling",48431.0,
2709,"texas,stonewall",48433.0,
2710,"texas,sutton",48435.0,
2711,"texas,swisher",48437.0,
2712,"texas,tarrant",48439.0,3.0
2713,"texas,taylor",48441.0,2.0
2714,"texas,terrell",48443.0,
2715,"texas,terry",48445.0,
2716,"texas,throckmorton",48447.0,
2717,"texas,titus",48449.0,
2718,"texas,tom green",48451.0,1.0
2719,"texas,travis",48453.0,1.0
2720,"texas,trinity",48455.0,
2721,"texas,tyler",48457.0,
2722,"texas,upshur",48459.0,
2723,"texas,upton",48461.0,
2724,"texas,uvalde",48463.0,
2725,"texas,val verde",48465.0,1.0
2726,"texas,van zandt",48467.0,3.0
2727,"texas,victoria",48469.0,2.0
2728,"texas,walker",48471.0,3.0
2729,"texas,waller",48473.0,
2730,"texas,ward",48475.0,
2731,"texas,washington",48477.0,
2732,"texas,webb",48479.0,1.0
2733,"texas,wharton",48481.0,3.0
2734,"texas,wheeler",48483.0,
2735,"texas,wichita",48485.0,4.0
2736,"texas,wilbarger",48487.0,
2737,"texas,willacy",48489.0,
2738,"texas,williamson",48491.0,1.0
2739,"texas,wilson",48493.0,1.0
2740,"texas,winkler",48495.0,
2741,"texas,wise",48497.0,3.0
2742,"texas,wood",48499.0,4.0
2743,"texas,yoakum",48501.0,
2744,"texas,young",48503.0,
2745,"texas,zapata",48505.0,
2746,"texas,zavala",48507.0,
2747,"utah,beaver",49001.0,
2748,"utah,box elder",49003.0,1.0
2749,"utah,cache",49005.0,1.0
2750,"utah,carbon",49007.0,1.0
2751,"utah,daggett",49009.0,
2752,"utah,davis",49011.0,1.0
2753,"utah,duchesne",49013.0,1.0
2754,"utah,emery",49015.0,1.0
2755,"utah,garfield",49017.0,
